22:24:19 | aura.app           | INFO  |    Listening on http://127.0.0.1:5000
01:07:31 | aura.translation   | INFO  | Translated en->te: hello...
01:11:07 | aura.app           | INFO  | AURA v2 starting up...
01:14:40 | aura.app           | INFO  | AURA v2 starting up...
01:16:03 | aura.app           | INFO  | Starting AURA v2 - Autonomous Universal Reservation Assistant
01:16:03 | aura.app           | INFO  |    Listening on http://0.0.0.0:8001
01:17:00 | aura.app           | INFO  | WebSocket STT connected
01:17:06 | aura.app           | INFO  | STT final: the average
01:17:07 | aura.app           | INFO  | STT final: holiday
01:17:07 | aura.app           | INFO  | WebSocket STT disconnected
01:17:07 | aura.app           | INFO  | Input: 'the average holiday'
01:17:07 | aura.app           | INFO  | Language: English (en)
01:17:08 | aura.app           | INFO  | WebSocket STT connected
01:17:12 | aura.app           | INFO  | STT final: why did you get going to die
01:17:13 | aura.app           | INFO  | WebSocket STT disconnected
01:17:13 | aura.app           | INFO  | Input: 'why did you get going to die'
01:17:13 | aura.app           | INFO  | Language: English (en)
01:17:15 | aura.app           | INFO  | WebSocket STT connected
01:17:18 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:17:18 | aura.app           | INFO  | Intent: general_chat | Source: ollama
01:17:18 | comtypes.client._code_cache | INFO  | Imported existing <module 'comtypes.gen' from 'C:\\Users\\kondr\\AppData\\Local\\Programs\\Python\\Python311\\Lib\\site-packages\\comtypes\\gen\\__init__.py'>
01:17:18 | comtypes.client._code_cache | INFO  | Using writeable comtypes cache directory: 'C:\Users\kondr\AppData\Local\Programs\Python\Python311\Lib\site-packages\comtypes\gen'
01:17:18 | aura.app           | INFO  | Response sent successfully.
01:17:20 | aura.app           | INFO  | STT final: look at that time
01:17:24 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:17:24 | aura.memory        | INFO  | Remembered: [route] Die=searched_general_chat
01:17:24 | aura.app           | INFO  | Intent: general_chat | Source: ollama
01:17:24 | aura.app           | INFO  | Response sent successfully.
01:17:26 | aura.app           | INFO  | STT final: luckily
01:17:30 | aura.app           | INFO  | STT final: at the moment we can hear you
01:17:32 | aura.app           | INFO  | STT final: now that
01:17:37 | aura.app           | INFO  | STT final: yeah
01:17:42 | aura.app           | INFO  | STT final: about
01:17:44 | aura.app           | INFO  | STT final: as well
01:17:45 | aura.app           | INFO  | STT final: he
01:17:51 | aura.app           | INFO  | STT final: literally good
01:18:00 | aura.app           | INFO  | STT final: to be expanded with baby about abide by looking at
01:18:04 | aura.app           | INFO  | STT final: i also to do it
01:18:08 | aura.app           | INFO  | STT final: by fear of it
01:18:15 | aura.app           | INFO  | STT final: it
01:18:23 | aura.app           | INFO  | STT final: yeah
01:18:31 | aura.app           | INFO  | STT final: whatever
01:18:34 | aura.app           | INFO  | STT final: in on that
01:18:39 | aura.app           | INFO  | STT final: i
01:18:42 | aura.app           | INFO  | STT final: the the best available on the
01:18:49 | aura.app           | INFO  | STT final: if the effort that
01:18:57 | aura.app           | INFO  | STT final: the it
01:19:05 | aura.app           | INFO  | STT final: name
01:19:12 | aura.app           | INFO  | STT final: okay
01:19:18 | aura.app           | INFO  | STT final: yeah i am i the money
01:19:23 | aura.app           | INFO  | STT final: the principal
01:19:30 | aura.app           | INFO  | STT final: don't know what these people jumping out the
01:19:38 | aura.app           | INFO  | STT final: he nice
01:19:41 | aura.app           | INFO  | STT final: the
01:19:48 | aura.app           | INFO  | STT final: the only one who does not
01:19:55 | aura.app           | INFO  | STT final: your age
01:20:00 | aura.app           | INFO  | STT final: either that is it
01:20:08 | aura.app           | INFO  | STT final: the
01:20:16 | aura.app           | INFO  | STT final: photos
01:20:32 | aura.app           | INFO  | STT final: okay
01:20:40 | aura.app           | INFO  | STT final: what's that
01:20:56 | aura.app           | INFO  | STT final: a little bit
01:21:05 | aura.app           | INFO  | STT final: like
01:21:13 | aura.app           | INFO  | STT final: exactly
01:21:21 | aura.app           | INFO  | STT final: a little
01:21:31 | aura.app           | INFO  | STT final: family
01:21:47 | aura.app           | INFO  | STT final: really
01:21:56 | aura.app           | INFO  | STT final: the
01:22:04 | aura.app           | INFO  | STT final: lillian
01:22:12 | aura.app           | INFO  | STT final: they have
01:22:20 | aura.app           | INFO  | STT final: people
01:22:28 | aura.app           | INFO  | STT final: i do
01:22:36 | aura.app           | INFO  | STT final: let's you know
01:22:44 | aura.app           | INFO  | STT final: like that
01:22:51 | aura.app           | INFO  | STT final: a little
01:22:53 | aura.app           | INFO  | STT final: without know
01:23:01 | aura.app           | INFO  | STT final: lol
01:23:05 | aura.app           | INFO  | STT final: hi
01:23:07 | aura.app           | INFO  | STT final: god
01:23:16 | aura.app           | INFO  | STT final: lol
01:23:18 | aura.app           | INFO  | WebSocket STT disconnected
01:29:56 | aura.app           | INFO  | WebSocket STT connected
01:30:07 | aura.app           | INFO  | STT final: hello hello
01:30:13 | aura.app           | INFO  | STT final: did you give that up
01:30:15 | aura.app           | INFO  | WebSocket STT disconnected
01:30:16 | aura.app           | INFO  | Input: 'hello hello did you give that up'
01:30:16 | aura.app           | INFO  | Language: English (en)
01:30:23 | aura.app           | INFO  | WebSocket STT connected
01:30:31 | aura.app           | INFO  | STT final: and the
01:30:35 | aura.app           | INFO  | STT final: the
01:30:36 | aura.app           | INFO  | WebSocket STT disconnected
01:30:36 | aura.app           | INFO  | Input: 'and the the'
01:30:36 | aura.app           | INFO  | Language: English (en)
01:30:40 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:30:40 | aura.memory        | INFO  | Remembered: [route] Up=searched_general_chat
01:30:40 | aura.app           | INFO  | Intent: general_chat | Source: ollama
01:30:41 | aura.app           | INFO  | Response sent successfully.
01:30:42 | aura.app           | INFO  | WebSocket STT connected
01:30:45 | aura.app           | INFO  | STT final: and
01:30:47 | aura.app           | INFO  | STT final: the
01:30:50 | aura.app           | INFO  | WebSocket STT disconnected
01:30:50 | aura.app           | INFO  | Input: 'and the'
01:30:50 | aura.app           | INFO  | Language: English (en)
01:31:00 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:31:00 | aura.app           | INFO  | Intent: general_chat | Source: ollama
01:31:00 | aura.app           | INFO  | Response sent successfully.
01:31:18 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:31:18 | aura.app           | INFO  | Intent: general_chat | Source: ollama
01:31:18 | aura.app           | INFO  | Response sent successfully.
01:32:25 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/generate "HTTP/1.1 200 OK"
01:32:25 | aura.translation   | INFO  | Translated en->te: hello...
01:32:33 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/generate "HTTP/1.1 200 OK"
01:32:33 | aura.translation   | INFO  | Translated en->fr: hello...
01:32:39 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/generate "HTTP/1.1 200 OK"
01:32:39 | aura.translation   | INFO  | Translated en->te: hello...
01:35:06 | aura.app           | INFO  | AURA v2 starting up...
01:36:07 | aura.app           | INFO  | POST Transcription successful: hope yeah it's have them to offer the book group have hoped agree
01:36:07 | aura.app           | INFO  | Input: 'hope yeah it's have them to offer the book group have hoped agree'
01:36:07 | aura.app           | INFO  | Language: English (en)
01:36:17 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:36:17 | aura.memory        | INFO  | Remembered: [route] Offer The Book Group Have Hoped Agree=searched_general_chat
01:36:17 | aura.app           | INFO  | Intent: general_chat | Source: ollama
01:36:18 | comtypes.client._code_cache | INFO  | Imported existing <module 'comtypes.gen' from 'C:\\Users\\kondr\\AppData\\Local\\Programs\\Python\\Python311\\Lib\\site-packages\\comtypes\\gen\\__init__.py'>
01:36:18 | comtypes.client._code_cache | INFO  | Using writeable comtypes cache directory: 'C:\Users\kondr\AppData\Local\Programs\Python\Python311\Lib\site-packages\comtypes\gen'
01:36:18 | aura.app           | INFO  | Response sent successfully.
01:37:39 | aura.app           | INFO  | AURA v2 starting up...
01:38:50 | aura.app           | INFO  | POST Transcription successful: hello hello hello hello hello hello
01:38:50 | aura.app           | INFO  | Input: 'hello hello hello hello hello hello'
01:38:50 | aura.app           | INFO  | Language: English (en)
01:38:55 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:38:56 | aura.app           | INFO  | Intent: general_chat | Source: ollama
01:38:56 | comtypes.client._code_cache | INFO  | Imported existing <module 'comtypes.gen' from 'C:\\Users\\kondr\\AppData\\Local\\Programs\\Python\\Python311\\Lib\\site-packages\\comtypes\\gen\\__init__.py'>
01:38:56 | comtypes.client._code_cache | INFO  | Using writeable comtypes cache directory: 'C:\Users\kondr\AppData\Local\Programs\Python\Python311\Lib\site-packages\comtypes\gen'
01:38:56 | aura.app           | INFO  | Response sent successfully.
01:39:04 | aura.app           | INFO  | POST Transcription successful: the cab
01:39:04 | aura.app           | INFO  | Input: 'the cab'
01:39:04 | aura.app           | INFO  | Language: English (en)
01:39:20 | aura.app           | INFO  | POST Transcription successful: is more
01:39:20 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:39:20 | aura.app           | INFO  | Intent: taxi_booking | Source: ollama
01:39:20 | aura.app           | INFO  | Input: 'is more'
01:39:20 | aura.app           | INFO  | Language: English (en)
01:39:20 | aura.app           | INFO  | Response sent successfully.
01:39:27 | aura.app           | INFO  | POST Transcription successful: the
01:39:27 | aura.app           | INFO  | Input: 'the'
01:39:27 | aura.app           | INFO  | Language: English (en)
01:39:35 | aura.app           | INFO  | POST Transcription successful: time
01:39:35 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:39:35 | aura.app           | INFO  | Intent: general_chat | Source: ollama
01:39:35 | aura.app           | INFO  | Response sent successfully.
01:39:35 | aura.app           | INFO  | Input: 'time'
01:39:35 | aura.app           | INFO  | Language: English (en)
01:39:43 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:39:43 | aura.app           | INFO  | Intent: general_chat | Source: ollama
01:39:43 | aura.app           | INFO  | Response sent successfully.
01:39:57 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:39:57 | aura.app           | INFO  | Intent: general_chat | Source: ollama
01:39:58 | aura.app           | INFO  | Response sent successfully.
01:39:59 | aura.app           | INFO  | Input: 'book a cab to charminar'
01:39:59 | aura.app           | INFO  | Language: English (en)
01:40:17 | aura.app           | INFO  | Input: 'book a cab to charminar'
01:40:17 | aura.app           | INFO  | Language: English (en)
01:40:29 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:40:29 | aura.memory        | INFO  | Remembered: [route] Charminar=searched_taxi_booking
01:40:29 | aura.app           | INFO  | Intent: taxi_booking | Source: ollama
01:40:29 | aura.app           | INFO  | Response sent successfully.
01:40:56 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:40:56 | aura.memory        | INFO  | Remembered: [route] Charminar=searched_taxi_booking
01:40:56 | aura.app           | INFO  | Intent: taxi_booking | Source: ollama
01:40:56 | aura.app           | INFO  | Response sent successfully.
01:42:25 | aura.app           | INFO  | POST Transcription successful: it's a good kept attacking you
01:49:01 | aura.app           | INFO  | Input: 'okay cab to Charminar'
01:49:01 | aura.app           | INFO  | Language: English (en)
01:49:41 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:49:41 | aura.memory        | INFO  | Remembered: [route] Charminar=searched_taxi_booking
01:49:41 | aura.app           | INFO  | Intent: taxi_booking | Source: ollama
01:49:42 | aura.app           | INFO  | Response sent successfully.
01:53:48 | aura.app           | INFO  | Input: 'okay cab to Charminar'
01:53:48 | aura.app           | INFO  | Language: English (en)
01:54:00 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:54:00 | aura.memory        | INFO  | Remembered: [route] Charminar=searched_taxi_booking
01:54:00 | aura.app           | INFO  | Intent: taxi_booking | Source: ollama
01:54:01 | aura.app           | INFO  | Response sent successfully.
01:54:01 | aura.app           | INFO  | Input: 'book a cab to Charminar'
01:54:01 | aura.app           | INFO  | Language: English (en)
01:54:15 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:54:15 | aura.memory        | INFO  | Remembered: [route] Charminar=searched_taxi_booking
01:54:15 | aura.app           | INFO  | Intent: taxi_booking | Source: ollama
01:54:15 | aura.app           | INFO  | Response sent successfully.
01:55:19 | aura.app           | INFO  | Input: 'book a cab to Charminar'
01:55:19 | aura.app           | INFO  | Language: English (en)
01:55:33 | httpx              | INFO  | HTTP Request: POST http://localhost:11434/api/chat "HTTP/1.1 200 OK"
01:55:33 | aura.memory        | INFO  | Remembered: [route] Charminar=searched_taxi_booking
01:55:33 | aura.app           | INFO  | Intent: taxi_booking | Source: ollama
01:55:33 | aura.app           | INFO  | Response sent successfully.
01:55:51 | aura.app           | INFO  | AURA v2 shut down.
01:56:09 | aura.app           | INFO  | AURA v2 starting up...
01:58:30 | aura.app           | INFO  | Input: 'book app to charge'
01:58:30 | aura.app           | INFO  | Language: English (en)
01:58:31 | aura.app           | INFO  | Input: 'book app to charge'
01:58:31 | aura.app           | INFO  | Language: English (en)
